Date,log_return,c2c_20,c2c_60,c2c_120,park_20,park_60,park_120,gk_20,gk_60,gk_120,rs_20,rs_60,rs_120
2023-03-23,0.0026995069985299553,0.18472188908763368,,,0.1643331561725765,,,0.1611751766195522,,,0.15692411747189786,,
2023-03-24,0.006540778241599329,0.18250189772760655,,,0.16688136388086713,,,0.16338983644031269,,,0.1593910892887364,,
2023-03-27,0.0018680391860797913,0.18221648327323342,,,0.1660909403522356,,,0.16244878633606455,,,0.158459587566128,,
2023-03-28,-0.0022472306288260076,0.18189352747216134,,,0.16593063969203536,,,0.16230841413528152,,,0.15805155743425248,,
2023-03-29,0.014430265058100078,0.18808985456464933,,,0.16569829962248345,0.14920655412132205,,0.16183343175927842,0.14895300064400233,,0.1576444469396974,0.14767380905775387,
2023-03-30,0.005838120455350914,0.1873048405501333,0.16884383172581555,,0.16269111237687034,0.14682584386259176,,0.16011401539590997,0.14611007334507856,,0.15696192982535276,0.14502567418524218,
2023-03-31,0.0139963077618619,0.18538694893523552,0.17039275414958074,,0.16238353072387993,0.14643449669390068,,0.1595155841940625,0.14482284486262872,,0.15628396624590188,0.14345134208261429,
2023-04-03,0.0038033384660229735,0.18568505902947474,0.16842531146428977,,0.16209231678253225,0.14635948946813748,,0.15873395145799232,0.14478249540870844,,0.15491264853906922,0.14341707965987383,
2023-04-04,-0.005563473359949563,0.1772047184416643,0.1630445781179905,,0.1595855737550288,0.14361680041011066,,0.15801819669722597,0.14178303587530486,,0.1551641592072999,0.1404836726799001,
2023-04-05,-0.0026216606432697465,0.17779842877212837,0.16317920572166095,,0.15939370529939562,0.1426097005353754,,0.15776785497277712,0.1406036619268185,,0.1548894655849237,0.13891984461147058,
2023-04-06,0.0038931283332447313,0.16162040020497986,0.16280805562985698,,0.14941981690263556,0.14239598757445882,,0.15010071126619598,0.1405233476478268,,0.14899149835259556,0.13889168046161923,
2023-04-10,0.001025971789910035,0.14894653475944092,0.16096434964721976,,0.14266805513913014,0.14222665493186948,,0.14270855853353287,0.14037636764862263,,0.142130670738483,0.13875517304836402,
2023-04-11,0.00026842828453428337,0.14837328650847767,0.1608452992860074,,0.13263165577448519,0.14112946131716908,,0.1301684550331891,0.1388257262485335,,0.12759038758010707,0.1368171882030206,
2023-04-12,-0.004084155151903921,0.14198972347196,0.16097846902904842,,0.1302853603858141,0.1407095791000377,,0.12535619804437145,0.13861449280288057,,0.12172086914711953,0.136716110053084,
2023-04-13,0.013195109279654869,0.1433336784738739,0.16299836066125334,,0.12992120852646855,0.14145822928554833,,0.12420024333782752,0.13905213047348117,,0.11975542120334108,0.13695541578932877,
2023-04-14,-0.0024455644989165005,0.13430196502574068,0.15942981708288614,,0.12033335338000725,0.1395690154041927,,0.12180854852509791,0.13851228611082722,,0.12065741840700622,0.1370005785298594,
2023-04-17,0.0035814939416256054,0.12375649745932929,0.15858568640358656,,0.11698384495356992,0.13930857119134,,0.11830558817198439,0.1380836455023604,,0.11768509856106488,0.13661438116521823,
2023-04-18,0.0006522759352264595,0.12148616105121066,0.15441212654115394,,0.11583297658881556,0.13749667053137649,,0.11766523911640946,0.13676655544378774,,0.11756319965406227,0.13559572746753445,
2023-04-19,-0.00016906206939556375,0.11521569882349882,0.15267513585826317,,0.1149862914628003,0.13610387730690754,,0.1164248400223618,0.13526951577219698,,0.11618565653449608,0.13420449117572292,
2023-04-20,-0.0054720481305195355,0.09527553323666017,0.15314842907008963,,0.10203054553081539,0.13605980830525022,,0.10492102183569543,0.13525761960123725,,0.1040956943632082,0.13423806747319356,
2023-04-21,0.0007766953123378347,0.09545558826952441,0.15314875859730787,,0.09082477790744253,0.1344580337177232,,0.0901555038043743,0.1337612660095459,,0.08947760464179061,0.13284874549411085,
2023-04-24,0.001042627497100866,0.09425179799635812,0.15161909838369028,,0.08479313556753204,0.1338276101254289,,0.08442564524990087,0.1329653839682453,,0.08336179246940781,0.1316904787183903,
2023-04-25,-0.016001186929416038,0.11406649080794001,0.1552280891164906,,0.08708581177686736,0.13395752803235852,,0.08464483940686023,0.1325571497093356,,0.08273867893098778,0.13086850951072473,
2023-04-26,-0.004244488644825865,0.11508168232649113,0.15323532251229063,,0.08837743611628758,0.13370309944504824,,0.0855277143520868,0.1321784918041119,,0.08307237122208681,0.13029146184564142,
2023-04-27,0.01971238119545597,0.124353528044,0.15562547511256403,,0.09234184756846156,0.13374428103589853,,0.08672162533296827,0.13224343422921195,,0.08267553256608814,0.1303546691613104,
2023-04-28,0.00849884466499284,0.12597269099355687,0.1550985021059838,,0.09423113235473755,0.13000532714813653,,0.0863319659724831,0.12743202381654986,,0.08058825118877633,0.12560882031972692,
2023-05-01,-0.0010102223192106764,0.11717133751662354,0.1522711447767566,,0.09108792662916929,0.1291937295014648,,0.08545746532425269,0.12641941571263507,,0.08166142681937202,0.12478857832180038,
2023-05-02,-0.011302719226358867,0.12400653001723104,0.15246130937259653,,0.09685595686524962,0.1297082587103142,,0.09215429774212136,0.12658993395236964,,0.08998659812316712,0.12440805740313926,
2023-05-03,-0.006887692533630036,0.12487862296823096,0.1525993238797478,,0.09894292342009404,0.13063837825928315,,0.09480079112220055,0.12748682023036248,,0.09333383775664983,0.12544181654310066,
2023-05-04,-0.007108283703499031,0.12708598054473422,0.15083330446467103,,0.09958025657842734,0.12834003928776183,,0.09523522706794786,0.12560887192791212,,0.09367993765908862,0.12400618951943988,
2023-05-05,0.018343367496491698,0.1427957410662799,0.1539375910163334,,0.10106863097867166,0.12850588106455335,,0.09620715212334634,0.12554836960759608,,0.09431318487009573,0.12386739407908733,
2023-05-08,0.00026661720215925865,0.1427783408809348,0.15282840572189196,,0.09969692546558592,0.12592485202881998,,0.09558005705297015,0.12396296893493652,,0.09429902271023612,0.12288446291103064,
2023-05-09,-0.004395100408495261,0.14378304714622359,0.15306679957882868,,0.09926762329554017,0.1255662270612899,,0.09499698460768054,0.12364449809039053,,0.09381934764251676,0.12263411417542083,
2023-05-10,0.00466149333381033,0.14372057886833228,0.1514855185630162,,0.1005515057684499,0.12590940301968956,,0.09885577248096176,0.12473952570006544,,0.10037226926358657,0.12446708923893479,
2023-05-11,-0.0017456008948859712,0.13590609110388294,0.15152742526120055,,0.09670651377440777,0.1246004409383497,,0.09617465488267474,0.12297887181877538,,0.0989293680836946,0.12286170662425996,
2023-05-12,-0.0013111072085971013,0.1357128282803243,0.15140408568210745,,0.09611222850929928,0.12459536942549072,,0.09485998508062732,0.12335301798768099,,0.09852035146928811,0.12358345009248023,
2023-05-15,0.0034441038530711996,0.13566418912016126,0.14878298200360546,,0.09639488879747178,0.12414084090706588,,0.09553163725516828,0.12270214633788296,,0.09941141461098191,0.12225145227931639,
2023-05-16,-0.006704974132655758,0.13761378463253598,0.14936394333754907,,0.09613369642220086,0.12393687209588557,,0.09505253020427026,0.12237200915946395,,0.09877760936532143,0.1217898815733891,
2023-05-17,0.012065898036483303,0.14465378945639756,0.14509223567594035,,0.09869303062816197,0.12383080884252162,,0.09795685125926441,0.12255141315606936,,0.10146254388125552,0.12209090801981998,
2023-05-18,0.009587048211765625,0.14677780016658706,0.14614992515784417,,0.10038999098842938,0.12406050302776724,,0.09773503610261815,0.12219937075108543,,0.10036842481611268,0.12153954103762735,
2023-05-19,-0.0014561410372982656,0.14701332933142786,0.14593756695801632,,0.1010096169699485,0.12309544971280402,,0.09827845749365381,0.12078094169735046,,0.1004544087510727,0.11933497477590016,
2023-05-22,0.00040607248105696054,0.1470151945548257,0.14394910449867224,,0.10138466025393411,0.12290662415687487,,0.0988685361892681,0.12055277637624508,,0.10089743353406755,0.11907280669422965,
2023-05-23,-0.011286403881411075,0.14071137216056745,0.14602619256411517,,0.10112407462063115,0.12301248926810213,,0.10020496977663375,0.12054790609022012,,0.10290940887216887,0.11908746969810564,
2023-05-24,-0.007271029438713491,0.14259829781288327,0.14667108095693654,,0.100016712663369,0.12294564004074249,,0.09922858217458427,0.12042331272332671,,0.10219081517699338,0.1187774899751512,
2023-05-25,0.00862266076650327,0.1277804865666807,0.1472543514897568,,0.09704246323729261,0.12301786182136396,,0.09940961043754323,0.12054455688350381,,0.1037006632131479,0.11894094176923282,
2023-05-26,0.012867551978970415,0.13237008473306364,0.14864110722499504,,0.09833411933765845,0.12249830390280562,,0.10089114550207015,0.12009541972336771,,0.1051228565157487,0.11857814386329794,
2023-05-30,0.0003807838939342623,0.13225312897016844,0.14534417189241555,,0.09951673649887792,0.12188656238670074,,0.10202693223575783,0.11994122849943191,,0.1055930121146317,0.1186636014723507,
2023-05-31,-0.005560585634575955,0.12688426099730016,0.14591125425692544,,0.0939240128399642,0.12176030514659206,,0.09667327139648667,0.11977006211947763,,0.09949911518501925,0.11831538423745704,
2023-06-01,0.00945607059810934,0.1269349239911223,0.1431075449025126,,0.09374709501385382,0.12116899392882771,,0.09612082525560577,0.11999465756532245,,0.09792282145360057,0.11885004632494775,
2023-06-02,0.014357531737903405,0.13009151038311337,0.14569262959350313,,0.09496193833016604,0.12157350385770503,,0.09663993888034013,0.12013842339039676,,0.09790102018869469,0.11881538483852613,
2023-06-05,-0.001918044049051708,0.11708240816183056,0.13987520761918565,,0.09266142341177937,0.11708585061087598,,0.09540992890348743,0.11674629783662116,,0.097174720886186,0.11624165891366212,
2023-06-06,0.002175135999118598,0.11696340014039208,0.135820980458667,,0.09300749796582809,0.11393572103359566,,0.09562608643411423,0.11349835298610063,,0.09704712971053893,0.11330133661131403,
2023-06-07,-0.003463688835642498,0.11635223366888309,0.13609097804697487,,0.09435891143284025,0.11007394683426439,,0.09696073858331651,0.10858121169106792,,0.09821846210954513,0.10759219812804507,
2023-06-08,0.006030389976008149,0.11688877835077029,0.1329505368383532,,0.09163288534971419,0.10875272582128373,,0.09252691764479375,0.1065330475013799,,0.09141914429985717,0.10527428044172711,
2023-06-09,0.0017925288676247228,0.11608356722315945,0.13193827646143463,,0.09204734785587929,0.10755523306450364,,0.09309995220825512,0.10542432639600872,,0.09160965714414858,0.10411645732719559,
2023-06-12,0.00903105313850467,0.11783191525901009,0.1287698625825903,,0.0908126471130729,0.10322243502970495,,0.09074381277145133,0.1033927444578651,,0.08798209565650837,0.10328814295678929,
2023-06-13,0.006571245907275237,0.11863932613061519,0.1261116866702775,,0.09025990777140572,0.10185618213491103,,0.08981957726896192,0.10196414789873816,,0.086450185650096,0.10199027139425304,
2023-06-14,0.0011902319874404713,0.1134609462859646,0.12509564364953707,,0.09317983894625964,0.10221129820013677,,0.0942551382915742,0.10289820712548771,,0.09142499602776881,0.10317727773676154,
2023-06-15,0.012321291963665043,0.11372956724169139,0.12482482818550608,,0.09663306439956483,0.10376272717790627,,0.09506667011314168,0.10358243070016443,,0.09106090075237057,0.10341799044176771,
2023-06-16,-0.0034119256690874704,0.11339427659283285,0.11895753294414474,,0.09585164576772943,0.09945840086581427,,0.09506294630264034,0.09932693804597226,,0.09138543898220514,0.0987607086902419,
2023-06-20,-0.005201689702814383,0.11589754360877398,0.1198470235477779,,0.09570497438601294,0.09593665466438323,,0.09519791472542795,0.09460322940510069,,0.0918017756986169,0.09402995265938642,
2023-06-21,-0.005136950950529769,0.11876809310987665,0.12027531835118532,,0.09533878243996026,0.09408898024620736,,0.0944886004380087,0.09279147345312208,,0.09099555629251357,0.09203200856669053,
2023-06-22,0.0036032543953994282,0.10780106040600224,0.12034219717623326,,0.09296226133132604,0.09390065514955812,,0.09160392695060096,0.09237074616082064,,0.08783896423762459,0.09156367377223168,
2023-06-23,-0.007588819611151232,0.10820083912566186,0.12157537410425011,,0.09258433543027657,0.09378303541249056,,0.09133902674320209,0.09220289086043842,,0.08787125908465639,0.09140630857171261,
2023-06-26,-0.004093969590333563,0.10854888772474725,0.11911184480983192,,0.09210397692067125,0.09385698171175444,0.12464294767213988,0.0904640824617453,0.09235197374425967,0.12392716299365646,0.08733722386213859,0.0916821718545075,0.12290885752781489
2023-06-27,0.010903607734397752,0.10617985670780536,0.12038775243017096,0.1460354738936803,0.09097322039162103,0.09456079553950354,0.12349002485833818,0.09018782602267056,0.0926751954446089,0.12234550540089466,0.0873648404911927,0.09161131033838478,0.12129525620320002
2023-06-28,0.0005041903480581113,0.10615468923935564,0.11747489716240656,0.1457294064039639,0.09009433668800386,0.09366176865765351,0.12291376800439369,0.08922520665914271,0.09250875775559937,0.12151445727893698,0.08631842744943874,0.09177752766874259,0.12041885676730624
2023-06-29,0.003933708403760831,0.10237589667850888,0.11748788968127963,0.14461188058552518,0.08978485200860137,0.09356658274272088,0.12283282452895945,0.08815506293299868,0.09239309338466681,0.12144639698640802,0.0849266760578423,0.09167006430784952,0.12035750792611956
2023-06-30,0.011731657857061161,0.10470327156797596,0.11862142393986645,0.1420275443815826,0.08560669013337856,0.09292779511363186,0.12095734881502383,0.08399516535414567,0.09179976551909791,0.11943539301936286,0.08122904459517573,0.0911011194912251,0.11839568459658441
2023-07-03,0.0011497415094369407,0.09520926552586527,0.11832446246123934,0.14200484447411532,0.0824831743879301,0.09262373937739965,0.120242845489954,0.08137567062184972,0.09134372087639675,0.11856024858858923,0.07905249753041921,0.0905719563654499,0.11726466327658151
2023-07-05,-0.0014882947174229815,0.09498629791627693,0.11836957601111997,0.1418024175639383,0.08144431330344355,0.09207638808089262,0.11990554307313857,0.07991227573619858,0.09082004636714568,0.11831122528374576,0.0775803946520906,0.09010479242530728,0.11706787031346444
2023-07-06,-0.007861527099908458,0.10125405071077513,0.11987798276850697,0.14139787964599748,0.08175906713375782,0.09178673957193097,0.11969383220190284,0.08065374629402974,0.09089356872044621,0.11825219961793469,0.07919836368182459,0.09052224750310157,0.11714793071303953
2023-07-07,-0.002527912744425974,0.10069540071173368,0.1201117079739897,0.14143160450768813,0.08258277547461411,0.09233558361871547,0.11925473754506173,0.08238729333540586,0.09167602015486992,0.11763731325533766,0.0838021969630115,0.09214435144029709,0.11663945406708175
2023-07-10,0.0025279127444261112,0.0993980275689926,0.11963384057997722,0.14138505717356453,0.08114487667099485,0.09145432739855716,0.11866566405332304,0.08107685065908653,0.09111741501024917,0.11729527043566122,0.0827242367856018,0.09178843742251408,0.11643970970531006
2023-07-11,0.006348439330360513,0.10094177221089551,0.1175318819046409,0.14154936935320483,0.08146547742541511,0.09029855677298462,0.11866815071426429,0.08090067972225477,0.09029965914019061,0.11723805574566785,0.08221722504964657,0.09117569348309854,0.11633957408412639
2023-07-12,0.00801368539199129,0.10001211242826775,0.1181028003907451,0.13974814001287458,0.08032594351955193,0.08932479041306417,0.11717172919103315,0.08063466126709223,0.08894718456000683,0.11639857182285267,0.08224365176168608,0.0898352697345546,0.1158437184438508
2023-07-13,0.007905470435293984,0.1010034726100558,0.11877983334377945,0.13953749386063108,0.08044600750695205,0.08927557646782648,0.11699787724791287,0.0806726453698491,0.0888855554226848,0.11612005666124331,0.08226944602223275,0.08967445883620315,0.11555301317733223
2023-07-14,-0.0006230116553109191,0.10131542241705443,0.11884458270904696,0.1372836470632476,0.07708581466303986,0.08919340931576969,0.11588959977621875,0.07576518545166244,0.08880573915223101,0.1153073067813414,0.07688111995871161,0.08949162459267976,0.11488026849656778
2023-07-17,0.00346636207590619,0.09339607978991099,0.11887097301277866,0.13641756964787324,0.06887320876947386,0.08911001125205723,0.1150322987758558,0.07070455696375605,0.0887550014562026,0.11440125038812987,0.0736736557233066,0.08946981428453042,0.11405194676077007
2023-07-18,0.0074031046889459825,0.09433972062778619,0.11858440322771158,0.136691359347984,0.0689542941438221,0.08948069245729673,0.11515004506881175,0.07076420229933113,0.08868797996117139,0.1143682242797057,0.0737244602334797,0.08918223887964077,0.11395905073868196
2023-07-19,0.0022211471651704846,0.090804341579098,0.11857375611137018,0.13669630762398652,0.06787393007535591,0.0893854112379222,0.11416810976233438,0.06930838042077091,0.08855309099056917,0.1134321960654481,0.07200345602145174,0.08888785432213614,0.11302619126855584
2023-07-20,-0.0066564857777257945,0.09253639873038427,0.11980382564684734,0.13640238569243301,0.068802313581972,0.08963275280493496,0.113894380035352,0.0701704053777781,0.08874489441055934,0.11303859875671723,0.07271748649136704,0.08897249799866573,0.11237990831372256
2023-07-21,0.0,0.09256320098205027,0.1141235388122304,0.13639629260801137,0.0678479690778248,0.08845226096167771,0.11350863796595582,0.06954398661072603,0.0880694450881802,0.11253360630763416,0.07229833243851579,0.08856838966988177,0.11173836948487005
2023-07-24,0.004457330327229556,0.08606918513651426,0.11352924499913442,0.13503077415406325,0.06787560223890486,0.08790581959943818,0.11314581724628937,0.06947888808541205,0.0875908009179785,0.1121233742380745,0.07177070034921171,0.08815772665754179,0.11123769549774952
2023-07-25,0.0027263445951637775,0.0826155865786735,0.10738000425937663,0.13360821001184256,0.06711207557260512,0.08641838717045482,0.11259589324427431,0.06831068456719369,0.08704858890111927,0.11195039688721961,0.07021934147350158,0.08815209231732063,0.1112724834630649
2023-07-26,0.00015364775255704844,0.07709752603685771,0.10648672016650067,0.132880408900324,0.06484122681855474,0.08592653945797842,0.11019245725120556,0.0678392108505968,0.08739760815233469,0.10926404395941687,0.07052312877321237,0.08880116742484362,0.10877321149558966
2023-07-27,-0.006652009873342859,0.08309854890599287,0.10769302021625067,0.13184574897201878,0.07313311262630043,0.08825913080063283,0.11063610150439336,0.07235313019764557,0.0887047684817528,0.10920257465033828,0.07299893144997105,0.08931143845671421,0.10850972840898543
2023-07-28,0.009742706053792089,0.08750753181638203,0.10563833928674095,0.13141701190513722,0.07605039141922729,0.08692276624142815,0.11040787940342792,0.0770118637222647,0.0876505631797773,0.10887523272948134,0.07903325026845175,0.0882399548141905,0.10785094893516972
2023-07-31,0.0019021961661230345,0.07977534458775853,0.10406302498682617,0.13101966696135925,0.07513011152163931,0.0851695502637392,0.11027292996547962,0.07628112080866938,0.08585493626366858,0.10868293199322365,0.07856559526166516,0.0863318971684251,0.10767740200787826
2023-08-01,-0.0028656971496735964,0.08134086473533146,0.10283644612674119,0.12995273933192195,0.07525633275234929,0.0846261571222993,0.10870315578140394,0.07656915394259182,0.08529187708771173,0.1073598924276379,0.0788783629634441,0.08574322765011234,0.10660543167913686
2023-08-02,-0.014008513713437976,0.09774415026191027,0.10231608358183598,0.1306062831606075,0.07719800865835182,0.08402152124898613,0.10856651763129127,0.07796131432706216,0.08478795684590618,0.10712467208171234,0.07980987698778262,0.08530584286062957,0.1063489965681537
2023-08-03,-0.0028699555676422587,0.09339789042585377,0.10268036453627392,0.12997627853685434,0.07749038535751242,0.08433998569144928,0.10716879570311984,0.07827276696690458,0.08519781148719285,0.10636137632940655,0.07964779879667487,0.0857016103467691,0.10593714466834073
2023-08-04,-0.0045328940190909614,0.09467426406449521,0.10271430326079405,0.13019400573013026,0.08094373108552355,0.0861692260882168,0.10768475496338753,0.08072032784070826,0.0869958279774915,0.10690237601081158,0.07904513240216963,0.08740291274983929,0.10648566832383165
2023-08-07,0.008690668509738783,0.09850121425746129,0.10357947403117533,0.12973886981244018,0.08135706156468672,0.08485290832553523,0.10736199006183775,0.08104222241508433,0.0850539593740708,0.10675702617880328,0.07932509895062272,0.08464283907455789,0.1064341733425277
2023-08-08,-0.004358362276015686,0.09847009551803562,0.10406899853438302,0.12994150591257184,0.0836405866158298,0.08583916353446949,0.10698979362146785,0.08473606185468142,0.0863958356622637,0.10627333469313847,0.08334966698069866,0.08582767300959533,0.10597496970716185
2023-08-09,-0.006707526362353896,0.09784286470836973,0.10526802882036777,0.13033864309036128,0.0851688317779777,0.08554321322079506,0.10686825396349683,0.08532038812486364,0.08566593407676958,0.10619467808679156,0.08356292046249292,0.08463180861321075,0.10591367278567881
2023-08-10,0.0003588935093074718,0.09328561713634213,0.1052008393297698,0.12859588650849874,0.09038077750335416,0.08715330557284687,0.10725354785131228,0.09213018653044465,0.08768048707642802,0.10663884032068921,0.09128045185142211,0.0867448696618248,0.10599549518033524
2023-08-11,-0.0005832143502727211,0.09328450524472183,0.10394204951121225,0.12852171533044152,0.09078155732876081,0.0873040593927348,0.10719689139933598,0.09248688923043218,0.08789808321840853,0.10653868231584758,0.09161471790365933,0.08691469580638712,0.10579919565095225
2023-08-14,0.005504807088664889,0.0946769364242036,0.10192775938511942,0.1249474471591269,0.0915255289177081,0.08652242573483515,0.10681806816646984,0.09234785051696164,0.08672741134717254,0.10616141659174318,0.09096420451975656,0.08562394855292432,0.10544584009551533
2023-08-15,-0.011717301232277932,0.09829199117185779,0.10389028803323871,0.12626048175581853,0.09108576802931619,0.08609848975590963,0.10678005045361029,0.09197479811414586,0.08661004478876806,0.10591030655765671,0.0906555928473225,0.08564467488639282,0.10513531845206212
2023-08-16,-0.007365197985437149,0.09966986318382935,0.1051791464654809,0.12666764927080534,0.09317681018535383,0.08650285248171329,0.10638428743820798,0.09378365096616041,0.08691311322840904,0.10521864171417777,0.0926059866801245,0.0859998691267448,0.10401157073754333
2023-08-17,-0.007649051867436956,0.10037911798116622,0.10661926024283971,0.12614759759307861,0.09564425880300383,0.0875044113808785,0.10668425439762261,0.09452706044279785,0.08715378469420539,0.10518734258109398,0.0925655366485378,0.08589994699578875,0.1038198781253395
2023-08-18,0.00048116875835530366,0.10050728470679085,0.10363360362327577,0.12609414173577518,0.09776521379324338,0.08718441368321483,0.10661424507358498,0.096576865087858,0.08670781659627964,0.10500010267049886,0.09446309325811357,0.08537370496747403,0.10361103932248371
2023-08-21,0.006485339926785516,0.10241214949181857,0.10280954308707944,0.12618155881415213,0.09968193304139779,0.08777897303498469,0.10681942358977695,0.09892871777651488,0.08747766361932233,0.10524760301202932,0.09712557468671985,0.08622793217197612,0.10378667643645802
2023-08-22,-0.0027122593856361383,0.10113196388921848,0.10192031495403987,0.12610170475903829,0.100313010342157,0.08765438436680792,0.10680984370792866,0.09891957580859818,0.08686230927899069,0.10506200780377109,0.09666068048507619,0.08544361443032772,0.10355568278918964
2023-08-23,0.011076049245993449,0.11106764994319326,0.10109063177655703,0.12657407890035915,0.10131160469030877,0.08707191045085112,0.10627170848496123,0.09865219713396113,0.08654143225624196,0.10467169945953293,0.09589542370023857,0.08524877190251856,0.10326695820288459
2023-08-24,-0.013956000201335684,0.11843946564800036,0.10560491174857828,0.12650313830186447,0.10263212056403465,0.08944047151995022,0.10690166517916856,0.09788082096905787,0.08713355279175551,0.10482879927783821,0.09428255720863087,0.08498806877827096,0.10320858043072047
